회사명,거래소코드,회계년도,자본(천원),유동자산(천원),재고자산(천원),부채(천원),유동부채(천원),자본금(천원),비유동자산(천원),매출액(영업수익)(천원),당기순이익(순손실)(천원),유형자산(천원),영업이익(손실)(천원),이자비용(천원)
(주)질경이,233990,2022/12,-426966.0,0.0,0.0,6307896.0,6115241.0,1396632.0,3420794.0,9091448.0,-1102090.0,2557571.0,-1102090.0,190801.0
(주)카이바이오텍,446600,2021/12,1132735.0,2415696.0,19928.0,3736605.0,641154.0,5360955.0,2453644.0,2081571.0,-545478.0,534609.0,-469751.0,0.0
(주)카이바이오텍,446600,2022/12,258576.0,2429122.0,34980.0,4355688.0,1097058.0,5360955.0,2185142.0,4483512.0,-571495.0,403181.0,-503327.0,0.0
(주)케이씨산업,112190,2013/12,1362509.0,15764718.0,7707757.0,29090560.0,13260380.0,2772374.0,14688352.0,32727490.0,-3211240.0,12910719.0,243124.0,0.0
(주)케이씨산업,112190,2014/12,636239.0,20733485.0,8339316.0,26370230.0,12776843.0,1531514.0,6272985.0,33323804.0,3611921.0,2405713.0,1954489.0,0.0
(주)케이씨산업,112190,2015/12,5606745.0,15904473.0,8837537.0,17949966.0,7423500.0,2500000.0,7652239.0,55395909.0,3234062.0,4836071.0,3071890.0,0.0
(주)케이씨산업,112190,2016/12,6172758.0,25524109.0,9186571.0,26402808.0,13717849.0,2513333.0,7051457.0,52002399.0,439210.0,4247216.0,2741250.0,0.0
(주)케이씨산업,112190,2017/12,6895351.0,19020714.0,6793573.0,23660203.0,14942544.0,3313786.0,11534840.0,54847563.0,669687.0,4869904.0,669687.0,1043968.0
(주)케이씨산업,112190,2018/12,9644137.0,22776339.0,6545631.0,33900020.0,27734028.0,3313786.0,20767818.0,68302358.0,4288953.0,14089559.0,4288953.0,1061035.0
(주)케이씨산업,112190,2019/12,18513799.0,30712593.0,6519414.0,48872668.0,12996558.0,3562627.0,36673874.0,61047332.0,1594732.0,28883089.0,1594732.0,1823669.0
(주)케이씨산업,112190,2020/12,20072264.0,36652459.0,9103160.0,59455539.0,36204089.0,3562627.0,42875344.0,73382798.0,1680226.0,33709291.0,1680226.0,2126196.0
(주)케이씨산업,112190,2021/12,33677363.0,37750321.0,9950202.0,81658924.0,50412761.0,3562627.0,77585965.0,74565619.0,1211299.0,65892837.0,1211299.0,2240513.0
(주)케이씨산업,112190,2022/12,37432523.0,49446974.0,12975947.0,105479465.0,37960331.0,3562627.0,93465015.0,82677114.0,430988.0,80811873.0,430988.0,3333468.0
(주)켈스,402420,2019/12,2627415.0,1998646.0,56353.0,944371.0,66455.0,673270.0,1573141.0,30862.0,-780782.0,849775.0,-779519.0,0.0
(주)켈스,402420,2020/12,5725868.0,6241657.0,2509618.0,3120912.0,2451423.0,752389.0,2605123.0,4425777.0,749967.0,1987129.0,831556.0,0.0
(주)켈스,402420,2021/12,13083885.0,9718130.0,2239866.0,2741145.0,242051.0,1976157.0,6106899.0,6758048.0,-48513.0,5612322.0,-148869.0,0.0
(주)켈스,402420,2022/12,-10679964.0,8720239.0,3003109.0,27773508.0,12954671.0,1113270.0,8373304.0,12546511.0,-80836.0,7533635.0,-80836.0,756599.0
(주)코나솔,176590,2013/12,5786676.0,12011262.0,3530434.0,18623459.0,11923410.0,2750000.0,12398872.0,11708779.0,-405255.0,12081416.0,79020.0,0.0
(주)코나솔,176590,2014/12,6102543.0,12748991.0,3361762.0,18930727.0,12436159.0,2750000.0,12284278.0,13265383.0,315867.0,11543661.0,882805.0,0.0
(주)코나솔,176590,2015/12,6249933.0,13181182.0,2888794.0,18718617.0,13174111.0,2750000.0,11787369.0,13324635.0,147391.0,11003439.0,898406.0,0.0
(주)코나솔,176590,2016/12,6640110.0,13342782.0,2601747.0,18242728.0,13515025.0,2750000.0,11540055.0,15155283.0,390176.0,10745191.0,1524705.0,0.0
(주)코나솔,176590,2017/12,4854938.0,11775005.0,2795762.0,18421445.0,14327098.0,2845000.0,11501378.0,16591177.0,-2155852.0,10703746.0,244318.0,0.0
(주)코나솔,176590,2018/12,5740160.0,10425549.0,2517927.0,15575791.0,11955073.0,2845000.0,10890403.0,16587428.0,885223.0,10466413.0,1608447.0,0.0
(주)코나솔,176590,2019/12,6489352.0,11411437.0,2734392.0,16022695.0,14145441.0,2911667.0,11100609.0,18939685.0,351057.0,10729514.0,2235915.0,0.0
(주)코나솔,176590,2020/12,8007282.0,11373645.0,2316913.0,18130214.0,12832608.0,2911667.0,14763851.0,19362507.0,1517930.0,14512974.0,2392336.0,0.0
(주)코나솔,176590,2021/12,9108710.0,14664902.0,2715992.0,20630283.0,13614476.0,2911667.0,15074091.0,17204885.0,1247012.0,14525377.0,1690009.0,0.0
(주)코나솔,176590,2022/12,11114539.0,12943503.0,2280581.0,22431402.0,9675078.0,2911667.0,20602438.0,22076752.0,1432861.0,19338648.0,1716503.0,0.0
(주)코셋,189350,2013/12,11961831.0,5768245.0,1773081.0,1131242.0,582436.0,2000000.0,7324828.0,9780211.0,1635759.0,6528548.0,1832810.0,0.0
(주)코셋,189350,2014/12,9118529.0,6814827.0,1421023.0,5360208.0,1351107.0,2000000.0,7663910.0,8198084.0,-2843303.0,6910786.0,-3917343.0,0.0
(주)코셋,189350,2015/12,10129049.0,6481128.0,1532517.0,4571452.0,430144.0,2000000.0,8219373.0,8399775.0,920120.0,6790596.0,422461.0,0.0
(주)코셋,189350,2016/12,11322626.0,7604602.0,2355477.0,5027820.0,3532083.0,2000000.0,8745844.0,10838751.0,993053.0,6792276.0,299494.0,0.0
(주)코셋,189350,2017/12,11999815.0,10550025.0,3129437.0,9650046.0,7816154.0,2000000.0,11099835.0,11842587.0,571618.0,8877373.0,678533.0,0.0
(주)코셋,189350,2018/12,9343575.0,7648329.0,3140493.0,8348003.0,6510531.0,2000000.0,10043249.0,11126160.0,-2656239.0,8590159.0,-2452197.0,0.0
(주)코셋,189350,2019/12,11104406.0,8644047.0,4374074.0,17998629.0,10491799.0,2000000.0,20458988.0,11667835.0,-3161856.0,19808331.0,-2948119.0,0.0
(주)코셋,189350,2020/12,8692800.0,10068440.0,4859885.0,16841235.0,8487938.0,2000000.0,15465595.0,11144849.0,-240791.0,15079990.0,-2976607.0,0.0
(주)코셋,189350,2021/12,5086089.0,8815791.0,4484265.0,16461098.0,8041861.0,2400000.0,12731397.0,8062964.0,-5799631.0,12533184.0,-4403863.0,0.0
(주)코셋,189350,2022/12,3351434.0,7898354.0,4185407.0,16801728.0,8462200.0,2400000.0,12254808.0,11872150.0,-1734655.0,12083623.0,-1533497.0,0.0
(주)큐라켐,456190,2016/12,3579297.0,2221644.0,662628.0,7261094.0,2827084.0,1050000.0,8618747.0,3143435.0,-1248948.0,8583585.0,-1149753.0,0.0
(주)큐라켐,456190,2017/12,4616891.0,2520738.0,883859.0,7568565.0,2301062.0,1050000.0,9664719.0,3966585.0,1037594.0,9636547.0,1265589.0,0.0
(주)큐라켐,456190,2018/12,6962176.0,5287003.0,1169655.0,8056829.0,5655107.0,1107143.0,9732002.0,4941876.0,345280.0,9336889.0,506713.0,0.0
(주)큐라켐,456190,2019/12,6089440.0,3174108.0,701766.0,7647949.0,2243298.0,1107143.0,10563281.0,5857756.0,-872736.0,9764104.0,-749090.0,0.0
(주)큐라켐,456190,2020/12,5996411.0,3660043.0,611340.0,7445031.0,2055338.0,1107143.0,9781398.0,5509377.0,-93029.0,9083237.0,122008.0,0.0
(주)큐라켐,456190,2021/12,6628783.0,4658770.0,625804.0,7168059.0,5619080.0,1107143.0,9138072.0,6468701.0,632372.0,8540927.0,731745.0,0.0
(주)큐라켐,456190,2022/12,7706475.0,6010287.0,1128577.0,6247284.0,1165705.0,1107143.0,7943472.0,6019995.0,1077692.0,7441572.0,1077072.0,0.0
(주)큐러블,86460,2013/12,6551696.0,4284785.0,9600.0,563127.0,59127.0,911925.0,2830038.0,1092413.0,-237481.0,2309636.0,-244923.0,0.0
(주)큐러블,86460,2014/12,7904323.0,6204818.0,0.0,962900.0,458900.0,911925.0,2662406.0,929308.0,1421293.0,2182230.0,-56186.0,0.0
(주)큐러블,86460,2015/12,11007722.0,9981533.0,0.0,1679929.0,1175929.0,911925.0,2706119.0,1112692.0,2567821.0,2266006.0,-284833.0,0.0
(주)큐러블,86460,2016/12,9790386.0,8600422.0,0.0,1353048.0,849048.0,911925.0,2543013.0,979511.0,-1217336.0,2141691.0,-405378.0,0.0
(주)큐러블,86460,2017/12,10960165.0,10349173.0,0.0,1956425.0,1323425.0,911925.0,2567417.0,970847.0,1169779.0,2018462.0,-253904.0,0.0
(주)큐러블,86460,2018/12,16221021.0,17190451.0,0.0,3311097.0,2678097.0,911925.0,2341668.0,919264.0,5260856.0,1972269.0,-181735.0,0.0
(주)큐러블,86460,2019/12,12552188.0,12572700.0,0.0,2290715.0,1660715.0,911925.0,2270204.0,649464.0,-3668833.0,1899772.0,-286827.0,0.0
(주)큐러블,86460,2020/12,16949937.0,17859684.0,0.0,2848208.0,2848208.0,911925.0,1938460.0,773821.0,4302065.0,1330265.0,-377843.0,0.0
(주)큐러블,86460,2021/12,13149259.0,12375992.0,0.0,1112981.0,1112981.0,911925.0,1886249.0,1194223.0,-3695956.0,1267225.0,-194736.0,0.0
(주)큐러블,86460,2022/12,16314627.0,0.0,0.0,10093100.0,6710862.0,1117517.0,14719154.0,387367.0,-1355048.0,9354516.0,-1355048.0,303168.0
(주)큐엠씨,136660,2013/12,19056542.0,25721051.0,14947297.0,21071780.0,14966143.0,446000.0,14407271.0,12327958.0,444632.0,10360550.0,444632.0,600248.0
(주)큐엠씨,136660,2014/12,15279788.0,22059706.0,15610024.0,21786776.0,13719812.0,446000.0,15006858.0,13685817.0,-4145107.0,11697538.0,-4145107.0,988340.0
(주)큐엠씨,136660,2015/12,3985650.0,10436223.0,6275291.0,10656123.0,8225951.0,524948.0,4205550.0,7508671.0,-14527793.0,1516392.0,-12704613.0,0.0
(주)큐엠씨,136660,2016/12,-213972.0,7750276.0,4930435.0,10909550.0,9605023.0,524948.0,2945303.0,11087535.0,-4178139.0,1133906.0,-3842602.0,0.0
(주)큐엠씨,136660,2017/12,8042195.0,0.0,0.0,20931567.0,19641401.0,511290.0,4191121.0,54524509.0,3213833.0,1787803.0,3213833.0,516696.0
(주)큐엠씨,136660,2018/12,23524402.0,0.0,0.0,16427713.0,3573668.0,4721900.0,16878983.0,37567267.0,2250951.0,13431591.0,2250951.0,0.0
(주)큐엠씨,136660,2019/12,15122337.0,13253961.0,1004210.0,28343381.0,4843980.0,4721900.0,30211756.0,5274376.0,-8526276.0,25273374.0,-8526276.0,0.0
(주)큐엠씨,136660,2020/12,12707660.0,10759131.0,968364.0,27966013.0,21687822.0,4721900.0,29914542.0,15034559.0,-2447128.0,25187661.0,-2447128.0,349200.0
(주)큐엠씨,136660,2021/12,6842536.0,8350122.0,1675674.0,29460381.0,22928832.0,4721900.0,27952795.0,10518780.0,-5866086.0,23748138.0,-5866086.0,370280.0
(주)큐엠씨,136660,2022/12,11887151.0,7759210.0,4213721.0,31721088.0,24140019.0,4721900.0,35849029.0,14831115.0,-2395141.0,32022171.0,-2395141.0,749535.0
(주)타스컴,336040,2014/12,164413.0,191953.0,0.0,596149.0,96149.0,500000.0,568608.0,0.0,-329077.0,517776.0,-329367.0,0.0
(주)타스컴,336040,2015/12,-59288.0,336529.0,150899.0,994126.0,434648.0,840000.0,598309.0,97525.0,-943701.0,542977.0,-892752.0,0.0
(주)타스컴,336040,2018/12,3315892.0,5781134.0,1875274.0,4177973.0,3798760.0,1350500.0,1712731.0,5534144.0,-1741829.0,597585.0,-1747897.0,0.0
(주)타스컴,336040,2019/12,4877119.0,8060079.0,1341624.0,4663670.0,3399727.0,1536700.0,1480710.0,8644434.0,-2311088.0,548571.0,-2340010.0,0.0
(주)타스컴,336040,2020/12,1917781.0,5766450.0,1372879.0,4414415.0,3290219.0,1539738.0,565746.0,9097635.0,-3451616.0,322827.0,-3005079.0,0.0
(주)타스컴,336040,2021/12,3416477.0,7122698.0,1682872.0,4989682.0,4740094.0,2410690.0,1283461.0,10274721.0,-40866576.0,892135.0,-3076058.0,0.0
(주)타스컴,336040,2022/12,4799463.0,7708116.0,2139095.0,4289809.0,4267863.0,2603518.0,1381157.0,9012254.0,-4695289.0,959008.0,-4622724.0,0.0
(주)타이드,346010,2018/12,1653160.0,8083582.0,1055464.0,8383511.0,3986237.0,2430031.0,1953089.0,21092545.0,3938385.0,113358.0,3938385.0,156921.0
(주)타이드,346010,2019/12,-993728.0,5192188.0,1681294.0,9561665.0,8293963.0,2430031.0,3375750.0,870794.0,-2685028.0,106013.0,-2685028.0,106897.0
(주)타이드,346010,2020/12,5735255.0,12648463.0,959117.0,9115565.0,8482580.0,2961751.0,2202356.0,11010875.0,1849182.0,91677.0,1847443.0,0.0
(주)타이드,346010,2021/12,6054422.0,9766316.0,1037752.0,6238121.0,5107961.0,2961751.0,2526226.0,18530966.0,319168.0,46255.0,509982.0,0.0
(주)타이드,346010,2022/12,4052308.0,10385516.0,1623244.0,8658021.0,6723824.0,2979398.0,2324813.0,6831122.0,-2207485.0,22619.0,-1732698.0,0.0
(주)타임기술,318660,2018/12,319602.0,957333.0,0.0,2821369.0,2321369.0,800000.0,2183638.0,599602.0,-480398.0,1771040.0,-280930.0,0.0
(주)타임기술,318660,2019/12,-159144.0,810908.0,0.0,2987936.0,2788036.0,906051.0,2017884.0,1393036.0,-1411991.0,1680777.0,-1363290.0,0.0
(주)타임기술,318660,2020/12,536207.0,1394342.0,0.0,3158338.0,3034748.0,1061051.0,2300203.0,2714283.0,-29648.0,1772075.0,75900.0,0.0
(주)타임기술,318660,2021/12,877704.0,1316733.0,0.0,2856493.0,2759386.0,1076051.0,2417463.0,3109764.0,168808.0,1952529.0,280348.0,0.0
(주)타임기술,318660,2022/12,1093577.0,1625731.0,0.0,3147323.0,2551577.0,1076051.0,2615169.0,3703428.0,187481.0,1997367.0,240097.0,0.0
(주)탈로스,434190,2013/12,1297156.0,4485653.0,1055796.0,9477071.0,5274003.0,1801250.0,6288575.0,12826712.0,2431889.0,5100070.0,1985187.0,0.0
(주)탈로스,434190,2014/12,1358047.0,5218696.0,458892.0,9836626.0,2999616.0,2134590.0,5975978.0,6038354.0,-2003537.0,4896434.0,-1645846.0,0.0
(주)탈로스,434190,2015/12,1154049.0,3760231.0,2090255.0,7645433.0,1632854.0,2134590.0,5039251.0,4686273.0,-394646.0,3445262.0,378400.0,0.0
(주)탈로스,434190,2016/12,1229356.0,3928966.0,1988337.0,8532274.0,2394968.0,2134590.0,5832664.0,6130475.0,75306.0,3384075.0,678282.0,0.0
(주)탈로스,434190,2017/12,902043.0,4863642.0,2916840.0,9497868.0,8005729.0,2134590.0,5536269.0,4642128.0,-327313.0,3214995.0,526868.0,0.0
(주)탈로스,434190,2018/12,451548.0,4296779.0,2974925.0,9197553.0,5686144.0,2134590.0,5352322.0,2935182.0,-450495.0,3074860.0,-959836.0,0.0
(주)탈로스,434190,2019/12,1743859.0,4737108.0,2946257.0,7594745.0,7105272.0,2830235.0,4601495.0,3162582.0,-1799062.0,2971215.0,-680255.0,0.0
(주)탈로스,434190,2020/12,1672865.0,4027336.0,1542211.0,6202028.0,5882370.0,2830235.0,3847558.0,8306626.0,601834.0,3042166.0,888918.0,0.0
(주)탈로스,434190,2021/12,4792978.0,6090405.0,2132509.0,7922322.0,7159292.0,2830235.0,6624895.0,8552935.0,268403.0,6621215.0,630513.0,0.0
(주)탈로스,434190,2022/12,6347407.0,6406613.0,2423924.0,6749016.0,6141697.0,2943280.0,6689810.0,12856659.0,885239.0,6652931.0,885239.0,183162.0
(주)탑선,180060,2013/12,9589724.0,26902994.0,1985243.0,29313945.0,21834519.0,4086640.0,12000675.0,51014396.0,2307644.0,8376182.0,3444624.0,0.0
(주)탑선,180060,2014/12,10942351.0,39636255.0,3228237.0,40826524.0,30375614.0,4086640.0,12132619.0,53084072.0,1352626.0,8669508.0,950806.0,0.0
(주)탑선,180060,2015/12,4708479.0,25024531.0,1552917.0,36737247.0,29717576.0,4401223.0,16421195.0,24985527.0,-6233872.0,7699487.0,-4514047.0,0.0
(주)탑선,180060,2016/12,10384661.0,33310136.0,2148622.0,39087900.0,32993442.0,4401223.0,16162425.0,96177124.0,6788486.0,8358267.0,9850111.0,0.0
(주)탑선,180060,2017/12,17891947.0,41709828.0,520428.0,42475100.0,31743765.0,4401223.0,18657218.0,94732465.0,8657268.0,10024245.0,14445316.0,0.0
(주)탑선,180060,2018/12,32553729.0,45668617.0,3834436.0,32249337.0,21990336.0,4401223.0,19134448.0,149290068.0,17307554.0,10236370.0,28619609.0,0.0
(주)탑선,180060,2019/12,45051804.0,81631545.0,4514704.0,67990632.0,46335741.0,4401223.0,31410891.0,126512090.0,13290225.0,11707966.0,26349378.0,0.0
(주)탑선,180060,2020/12,57216164.0,117606203.0,8593604.0,124160364.0,112667074.0,4651223.0,63770325.0,141055654.0,9877957.0,13950141.0,18215867.0,0.0
(주)탑선,180060,2021/12,69760875.0,109737475.0,14184994.0,105778700.0,100341408.0,4801223.0,65802101.0,147634394.0,11122572.0,14799169.0,19736713.0,0.0
(주)탑선,180060,2022/12,92620149.0,142781344.0,17028468.0,124412651.0,41455809.0,5018723.0,74251456.0,123272280.0,7723447.0,16202851.0,21994692.0,0.0
(주)테크엔,308700,2013/12,1334805.0,2362305.0,750332.0,7496503.0,4330742.0,400000.0,6469003.0,8895411.0,433689.0,6220947.0,614387.0,0.0
(주)테크엔,308700,2014/12,2071151.0,2865653.0,1595576.0,10311106.0,5726463.0,400000.0,9516605.0,10111740.0,736346.0,9139012.0,1084913.0,0.0
(주)테크엔,308700,2015/12,3304445.0,2815973.0,1458973.0,8576723.0,3303064.0,400000.0,9065195.0,11996899.0,1233294.0,8386125.0,1014844.0,0.0
(주)테크엔,308700,2016/12,4604106.0,6166217.0,1589777.0,18628421.0,8098491.0,400000.0,17066309.0,14495607.0,1459660.0,16362009.0,2050536.0,0.0
(주)테크엔,308700,2017/12,5257016.0,6766766.0,2230817.0,19370561.0,11873426.0,400000.0,17860811.0,14239765.0,852910.0,17416332.0,1768998.0,0.0
(주)테크엔,308700,2018/12,4934673.0,6555776.0,3373803.0,15483242.0,5736570.0,400000.0,13862140.0,9355508.0,117140.0,12558287.0,406669.0,0.0
(주)테크엔,308700,2019/12,3351669.0,6173230.0,3040224.0,15818216.0,7388237.0,400000.0,12996655.0,9657833.0,-1583005.0,11657612.0,-1819410.0,0.0
(주)테크엔,308700,2020/12,3495032.0,3850217.0,2863171.0,12665024.0,12000178.0,400000.0,12309839.0,8681789.0,143363.0,11545808.0,314295.0,0.0
(주)테크엔,308700,2021/12,3579876.0,3280239.0,2481685.0,12974508.0,4688145.0,400000.0,13274145.0,6977962.0,-1196186.0,12960637.0,-1033364.0,0.0
(주)테크엔,308700,2022/12,1906759.0,1967599.0,1512032.0,12598038.0,4409701.0,400000.0,12537198.0,4117477.0,-1689540.0,12371671.0,-1271922.0,0.0
(주)테크트랜스,258050,2016/12,3245240.0,2150698.0,8500.0,1994744.0,295555.0,823444.0,3089286.0,2646161.0,-672390.0,3041438.0,-556648.0,0.0
(주)테크트랜스,258050,2017/12,2581588.0,915713.0,5669.0,1775027.0,251742.0,844657.0,3440902.0,58529.0,-2015049.0,3435307.0,-1938948.0,0.0
(주)테크트랜스,258050,2018/12,2988388.0,1256001.0,3729.0,1770150.0,905486.0,891060.0,3502537.0,224177.0,-2010798.0,3475920.0,-1975487.0,0.0
(주)테크트랜스,258050,2019/12,2755610.0,670076.0,12234.0,1329589.0,905752.0,979812.0,3415124.0,82052.0,-2152910.0,3344201.0,-2122955.0,0.0
(주)테크트랜스,258050,2020/12,1258344.0,964556.0,4742.0,1449513.0,1337013.0,979812.0,1743300.0,82406.0,-1674524.0,1727737.0,-1567157.0,0.0
(주)테크트랜스,258050,2021/12,673080.0,310274.0,5463.0,1220422.0,1182922.0,1011266.0,1583228.0,176642.0,-1060916.0,1565589.0,-1035431.0,0.0
(주)테크트랜스,258050,2022/12,1927904.0,635548.0,4190.0,107865.0,107865.0,1232266.0,1400221.0,131134.0,-1361828.0,1391906.0,-1283968.0,0.0
(주)티엘엔지니어링,413300,2020/12,1063091.0,3065252.0,0.0,4087232.0,3630219.0,600000.0,2085070.0,10565331.0,428858.0,1816794.0,387668.0,0.0
(주)티엘엔지니어링,413300,2021/12,1541349.0,2694878.0,0.0,3505687.0,2697025.0,600000.0,2352159.0,8805945.0,517197.0,2138459.0,607338.0,0.0
(주)티엘엔지니어링,413300,2022/12,898295.0,2843894.0,14427.0,4970306.0,3895339.0,645000.0,3024707.0,10633590.0,-474130.0,2388280.0,97328.0,0.0
(주)틸론,217880,2013/12,1839265.0,5387545.0,1278121.0,6665132.0,5882592.0,1135000.0,3116852.0,5013932.0,220876.0,1504134.0,416547.0,0.0
(주)틸론,217880,2014/12,1990768.0,5066420.0,3225711.0,6177588.0,5382257.0,1135000.0,3101937.0,5537686.0,151503.0,1361262.0,260323.0,0.0
(주)틸론,217880,2015/12,2713281.0,4016283.0,879820.0,5892039.0,5129674.0,1960159.0,4589037.0,5327643.0,-1527451.0,3294491.0,-1347145.0,0.0
(주)틸론,217880,2016/12,4571235.0,8350320.0,2088820.0,8164772.0,7317596.0,2070159.0,4385687.0,6789503.0,-236681.0,2738176.0,-76406.0,0.0
(주)틸론,217880,2017/12,4402847.0,9969052.0,2927617.0,10615631.0,10032138.0,2070159.0,5049426.0,9577811.0,-168388.0,2670594.0,54597.0,0.0
(주)틸론,217880,2018/12,8509114.0,14448453.0,3603527.0,14888189.0,9956390.0,2190159.0,8948851.0,10461268.0,1106268.0,6037072.0,324595.0,0.0
(주)틸론,217880,2019/12,8659938.0,8985801.0,1685960.0,22034735.0,9404543.0,2250159.0,21708872.0,10490757.0,-5758783.0,20157248.0,-4014681.0,0.0
(주)틸론,217880,2020/12,-499566.0,10756018.0,107038.0,33904831.0,20111638.0,2255159.0,22649248.0,9090865.0,-8744661.0,21632068.0,-4767331.0,0.0
(주)틸론,217880,2021/12,4340828.0,6417687.0,240562.0,28897030.0,20664746.0,2623823.0,26820171.0,12593664.0,924454.0,24020530.0,-1495275.0,0.0
(주)틸론,217880,2022/12,4886008.0,0.0,0.0,29921475.0,21712957.0,2856823.0,28753608.0,9759673.0,-1932174.0,26262823.0,-1932174.0,1174545.0
(주)파마리서치바이오,217950,2015/12,12210210.0,12044735.0,0.0,614770.0,274583.0,1607027.0,780245.0,2122216.0,-823471.0,385292.0,216490.0,0.0
(주)파마리서치바이오,217950,2016/12,8210094.0,5574441.0,0.0,2596957.0,190053.0,1607027.0,5232611.0,148760.0,-4457812.0,3612492.0,-5314065.0,0.0
(주)파마리서치바이오,217950,2017/12,3943163.0,1423828.0,57343.0,9740599.0,4484615.0,1735898.0,12259933.0,3377.0,-6305570.0,11259491.0,-6106548.0,0.0
(주)파마리서치바이오,217950,2018/12,12634451.0,6616777.0,0.0,5543468.0,3340479.0,2024696.0,11561142.0,0.0,-1632263.0,10876506.0,-6306864.0,0.0
(주)파마리서치바이오,217950,2019/12,11728286.0,5798531.0,1728824.0,4871281.0,3578602.0,2024696.0,10801037.0,3251000.0,-851217.0,10674187.0,-851217.0,294509.0
(주)파마리서치바이오,217950,2020/12,11749516.0,6439001.0,1689806.0,5508138.0,4652059.0,2024696.0,10818653.0,6309525.0,21230.0,10101930.0,21230.0,358717.0
(주)파마리서치바이오,217950,2021/12,14060036.0,38218180.0,1685640.0,35530093.0,22567820.0,2024696.0,11371949.0,10578986.0,2310520.0,9612243.0,2310520.0,477887.0
(주)파마리서치바이오,217950,2022/12,21986510.0,42911103.0,2351220.0,36918963.0,19576908.0,2024696.0,15994370.0,12505985.0,7418259.0,10418763.0,7418259.0,2820200.0
(주)파워풀엑스,266870,2015/12,-53278.0,77706.0,0.0,322984.0,322984.0,50000.0,192000.0,1057018.0,-87419.0,0.0,-87428.0,0.0
(주)파워풀엑스,266870,2016/12,6147833.0,6119203.0,431166.0,1029520.0,992060.0,2712535.0,1058151.0,4057959.0,900887.0,198872.0,1106581.0,0.0
(주)파워풀엑스,266870,2017/12,6931547.0,6034300.0,1623658.0,1154023.0,1022745.0,2712535.0,2051271.0,13515768.0,1135257.0,1059830.0,1381624.0,0.0
(주)파워풀엑스,266870,2018/12,11623716.0,11448199.0,1704378.0,1624987.0,1431560.0,3204340.0,1800503.0,13874400.0,202282.0,1233056.0,701494.0,0.0
(주)파워풀엑스,266870,2019/12,10710755.0,8767962.0,1197182.0,7901301.0,1327410.0,3204340.0,9844094.0,15506225.0,-692234.0,9102726.0,-692234.0,128835.0
(주)파워풀엑스,266870,2020/12,11016650.0,10305877.0,2548537.0,8873214.0,2843549.0,3204340.0,9583986.0,20393899.0,307472.0,8671341.0,307472.0,156659.0
(주)파워풀엑스,266870,2021/12,10821484.0,17941254.0,2727008.0,9290392.0,8860652.0,3204340.0,2170623.0,14447887.0,-190180.0,1167110.0,-190180.0,149722.0
(주)파워풀엑스,266870,2022/12,13521524.0,13220975.0,2701711.0,3904635.0,2984513.0,3204340.0,4205184.0,13276519.0,2700912.0,2677770.0,2700912.0,61734.0
(주)판도라티비,202960,2013/12,7123556.0,3191164.0,0.0,10488206.0,5305973.0,4150704.0,14420597.0,11000284.0,839266.0,179265.0,1531891.0,0.0
(주)판도라티비,202960,2014/12,7149552.0,7459948.0,0.0,6752587.0,4812139.0,5391562.0,6442192.0,11570484.0,1197861.0,427479.0,1197861.0,401190.0
(주)판도라티비,202960,2015/12,5925328.0,0.0,0.0,7833323.0,5536827.0,5391562.0,7385471.0,10423951.0,-1569790.0,452404.0,-1569790.0,246230.0
(주)판도라티비,202960,2016/12,9587429.0,0.0,0.0,18264790.0,14241764.0,5686562.0,19430890.0,13518115.0,435354.0,561925.0,435354.0,383292.0
(주)판도라티비,202960,2017/12,11406655.0,0.0,0.0,16081452.0,15511452.0,5688062.0,19678693.0,19109635.0,1817557.0,574308.0,1817557.0,745372.0
(주)판도라티비,202960,2018/12,9342522.0,0.0,0.0,11661996.0,11211996.0,5957791.0,14859350.0,16826178.0,-2362873.0,418807.0,-2362873.0,585235.0
(주)판도라티비,202960,2019/12,7239139.0,0.0,0.0,8343682.0,7986911.0,5957791.0,10638113.0,13121628.0,-1132856.0,781576.0,-1132856.0,468072.0
(주)판도라티비,202960,2020/12,7115617.0,0.0,0.0,7581897.0,7087198.0,5957791.0,9580414.0,13021809.0,275898.0,507023.0,275898.0,234598.0
(주)판도라티비,202960,2021/12,9447125.0,0.0,0.0,6386045.0,6386045.0,5957791.0,9180957.0,15527910.0,2331508.0,529997.0,2331508.0,170458.0
(주)판도라티비,202960,2022/12,10234113.0,0.0,0.0,5833057.0,5437958.0,5957791.0,8748626.0,15148366.0,789823.0,585141.0,789823.0,124564.0
(주)펨토바이오메드,327610,2017/12,2238127.0,2099520.0,70314.0,192615.0,122229.0,811286.0,331223.0,395565.0,-1069986.0,158630.0,-1046725.0,0.0
(주)펨토바이오메드,327610,2018/12,1028023.0,747926.0,153362.0,142994.0,61072.0,811286.0,423091.0,389954.0,-1210104.0,172956.0,-1200140.0,0.0
(주)펨토바이오메드,327610,2019/12,4518448.0,3442451.0,232531.0,509598.0,361220.0,2748983.0,1585594.0,210865.0,-4548697.0,699173.0,-4548697.0,134805.0
(주)펨토바이오메드,327610,2020/12,1494505.0,569175.0,113356.0,802315.0,436832.0,2770023.0,1727645.0,250432.0,-3570699.0,713417.0,-3570699.0,9396.0
(주)펨토바이오메드,327610,2021/12,-7305456.0,2887168.0,38425.0,11887896.0,11729935.0,4193561.0,1695272.0,230494.0,-9335939.0,928183.0,-9335939.0,104680.0
