회사명_x,거래소코드,회계년도,자산(*)(천원),자본(*)(천원),영업이익(천원),당기순이익(천원),이자비용(천원),자본금(*)(천원),이자보상배율,영업이익증가율_x,총자본증가율_x,자기자본증가율_x,순이익증가율_x,자본잠식률,회사명_y,산업코드,산업명,업종코드,소속코드,설립일,상장일,상장폐지일,기업규모코드,기업규모명,감사의견코드,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),총자본증가율_y,유형자산증가율,유동자산증가율,영업이익증가율_y,순이익증가율_y,재고자산증가율,자기자본증가율_y,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,총자본순이익률,자기자본영업이익률,자기자본순이익률,자본금영업이익률,자본금순이익률,조세 대 조세차감전순이익률,기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),CPS(Cash flow Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,매출채권 대 상,제품비율,매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,상품,제품회전률,원,부재료회전률,재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,감사의견
(주)휴벡셀,212310,2019-12-01,12226567.0,5872888.0,-2894031.0,-5897489.0,695999.0,1879215.0,-4.158096491517948,39.343781597573305,-18.833084187816816,192.0538745989342,-1.2223621106054443,-212.51815252645386,(주)휴벡셀,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2006/11/10,2016/07/26,,20.0,중소기업,UQ,27,제조업,-52.7,-15.87,-60.36,0.0,0.0,-25.71,-42.84,-39.82,-1353.88,-22.22,-26.92,-22.62,-3.91,-0.98,-237.63,-318.44,-72.81,-72.86,-97.64,-241.94,-324.22,-583.46,-781.88,0.0,-92.04,-73.6,-98.62,100.98,337.63,-62.85,18.28,8.1,0.37,354.5,4.57,0.25,4.37,3.82,19.36,114.94,8.02,35.89,12.69,0.0,-316.68,28.87,0.0,0.0,0.0,1518.53,-91409.0,-238.68,40.59,17.2,-3608.48,64.6,63.98,182.47,23.27,35.4,34.11,65.89,140.59,103.79,91.75,105.18,37.88,3.66,46.26,1298.78,393.35,72.76,11.76,193.18,180.06,0.0,13.12,140.61,3.18,24.68,72.37,-12.89,0.41,238.33,87.81,206.21,-21.4,-57.13,-14.1,-29.54,-13.0,0.31,0.31,1.02,2.46,0.44,5.84,62.54,0.42,0.73,0.98,370.69,1.49,7.09,4.9,0.85,428.19,1.14,1.45,0.26,0.0,0.0,-9090.82,-259.74,105.66,-117.36,-391.2,-1052.69,-245.83,0.0,0.0,0.0,,,,
(주)휴벡셀,212310,2020-12-01,11733302.0,3351519.0,-3364186.0,-4668503.0,195837.0,2057215.0,-17.178500487650442,16.24567946922475,-4.034370400129483,-42.93235287306688,0.2083914018322035,-62.91534914921386,(주)휴벡셀,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2006/11/10,2016/07/26,,20.0,중소기업,UQ,27,제조업,-6.53,-10.17,-2.18,0.0,0.0,15.73,-97.71,69.84,0.0,0.0,-14.46,0.0,0.0,18.92,-37.62,-72.76,-31.47,-31.53,-60.99,-174.85,-338.2,-120.03,-232.18,0.0,-58.86,-32.39,-62.64,81.08,137.62,-35.14,2.54,-10.91,0.02,172.18,8.76,0.42,1.46,4.05,17.44,157.12,2.6,4.11,5.57,0.0,-6435.03,-4541.98,0.0,0.0,0.0,1671.11,-1114.0,-760.71,-97.06,9.88,-628.6,67.6,75.7,208.67,16.43,32.4,0.83,99.17,2.94,3883.35,118.52,93.03,22.61,1.14,26.56,0.0,322.36,53.18,8.24,11886.9,8710.24,60.07,3176.65,0.0,-5.06,55.33,6632.6,-14.39,-0.97,78.8,40.5,110.89,-23.96,-42.94,-23.76,-27.39,-14.8,0.84,0.86,4.65,3.19,1.02,18.43,19.81,1.27,4.2,1.82,200.69,3.23,22.16,5.12,5.1,71.62,2.47,2.85,0.63,0.0,0.0,-2964.69,0.0,0.0,-40.95,-153.41,-570.84,-47.2,0.0,0.0,0.0,,,,
(주)휴벡셀,212310,2021-12-01,10278087.0,2244357.0,-2996164.0,-5236216.0,211951.0,2982151.0,-14.136116366518676,-10.939407036352922,-12.402433688317238,-33.03463295299832,-0.1216049341726887,24.740330050356267,(주)휴벡셀,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2006/11/10,2016/07/26,,20.0,중소기업,UQ,27,제조업,26.84,-22.0,35.95,0.0,0.0,22.52,3615.77,-30.46,0.0,-7.14,7.82,-25.11,-20.93,15.53,-57.01,-119.88,-30.31,-30.33,-63.77,-216.1,-454.38,-98.83,-207.81,0.0,-61.32,-32.61,-68.56,84.47,157.01,-62.86,4.6,18.59,0.04,192.98,6.45,0.31,1.85,4.35,23.39,197.66,2.85,8.05,6.22,0.0,-406.49,-75.35,0.0,0.0,0.0,957.31,-1068.0,-442.44,-24.74,11.21,-545.8,72.46,68.22,263.11,23.03,27.54,24.44,75.56,75.26,112.68,87.74,105.61,33.56,0.88,43.83,1284.36,201.1,88.31,21.79,309.17,280.73,95.06,28.43,180.54,3.85,28.46,116.43,-12.31,-0.25,132.2,55.8,190.24,-35.15,-93.33,-26.56,-55.84,-12.39,0.53,0.57,3.79,1.73,0.62,6.75,54.09,0.76,2.64,1.06,344.48,2.13,31.46,2.26,2.94,124.25,1.79,2.35,0.38,0.0,0.0,-3823.2,-98.03,112.0,-41.63,-268.25,-574.24,-87.53,0.0,0.0,0.0,,,,
(주)휴벡셀,212310,2022-12-01,10567270.0,1273340.0,-3804105.0,-3566639.0,287024.0,3152019.0,-13.253612938290876,26.965846996359357,2.813587781461657,-43.26481927785999,0.3188518197110279,59.6024008738526,(주)휴벡셀,32701,"  의료, 정밀, 광학기기 및 시계 제조업",1,8,2006/11/10,2016/07/26,,20.0,중소기업,UQ,27,제조업,-12.58,-22.6,-10.83,0.0,0.0,-26.74,-50.96,12.61,0.0,-38.46,-17.16,82.99,28.18,-0.47,-71.26,-62.27,-40.72,-40.73,-35.59,-209.58,-183.13,-114.29,-99.86,0.0,-32.68,-44.72,-39.08,100.47,171.26,9.0,5.1,7.81,0.4,152.79,6.24,0.29,2.83,3.94,21.08,237.66,3.62,7.93,8.85,0.0,-1107.21,-312.22,0.0,0.0,0.0,824.69,-491.0,-392.35,-65.08,12.81,-587.7,73.9,56.05,283.21,32.48,26.1,13.71,86.29,34.92,190.35,100.55,99.81,43.86,2.12,71.65,0.0,459.23,102.43,15.6,629.45,540.13,79.58,89.31,0.0,-0.14,40.8,297.65,-13.92,-0.65,127.95,47.0,149.74,-31.46,-66.53,-27.15,-44.31,-13.97,0.57,0.63,2.94,1.6,0.71,6.52,55.96,0.78,2.08,1.25,291.83,2.15,167.3,3.05,2.25,162.24,2.13,3.41,0.4,0.0,0.0,-1879.75,-78.32,204.95,-23.41,-162.71,-377.18,-38.22,0.0,0.0,0.0,,,,
관악산업(주),76340,2013-12-01,37167820.0,33610861.0,2253787.0,3965872.0,84408.0,2435730.0,26.701106530186717,-159.24618274206418,251.72584783013968,2539.582593808409,2.1119353542648978,-1279.9091442811805,관악산업(주),64206,  전문직별 공사업,1,8,1998/07/27,2015/05/18,,20.0,중소기업,UQ,42,건설업,-0.22,-10.81,7.53,-1.34,24.26,0.0,12.0,24.88,0.0,0.0,-4.68,0.0,0.0,5.15,2.2,3.87,7.4,6.06,10.66,7.09,12.47,92.53,162.82,19.11,9.54,7.48,13.16,94.85,97.8,2.55,-0.41,0.0,0.0,95.38,1.8,0.04,-0.41,1.75,11.11,57.15,-7.7,16.88,3.07,100.0,90.74,92.75,10.0,0.72,6.14,210482.88,8141.0,6775.96,1279.91,0.5,4626.51,39.37,8.78,64.94,35.92,60.63,90.43,9.57,1379.91,67.04,66.06,478.72,436.7,19.0,946.72,11.1,0.0,0.0,0.0,10.58,9.1,0.0,1.49,4.32,31.15,1.35,1.49,26.7,12.8,13.77,22.52,29.06,19.0,135.19,1.82,0.66,0.0,2.76,3.4,3.22,42.1,18.99,23211.29,0.02,7.26,7.61,159.64,2.29,0.0,0.0,0.0,8.37,43.63,4.44,7.16,6.11,0.0,0.02,8055.09,0.0,0.0,21.67,59.66,16189.19,7.86,22.44,77.56,49.23,,,,
관악산업(주),76340,2014-12-01,38942397.0,36236702.0,2248783.0,2846638.0,5859.0,2435730.0,383.8168629458952,-0.2220263050589976,4.774498477446354,7.812477639296422,-0.2822163700694324,-1387.7142376207544,관악산업(주),64206,  전문직별 공사업,1,8,1998/07/27,2015/05/18,,20.0,중소기업,UQ,42,건설업,4.77,-11.51,19.81,-0.22,-28.22,-54.74,7.81,-12.18,0.0,0.0,-4.99,0.0,0.0,6.03,2.5,3.16,7.08,5.91,7.48,6.44,8.15,92.32,116.87,17.62,6.33,7.35,9.31,93.97,97.5,1.33,-0.49,0.0,0.01,96.23,2.09,0.01,-0.5,1.86,11.57,74.73,-14.01,0.0,2.34,100.0,91.34,93.28,15.0,1.01,12.83,184838.55,5842.0,16465.53,1387.71,0.6,4616.24,45.02,3.32,81.89,43.53,54.98,93.05,6.95,1487.71,59.08,59.08,648.01,626.52,268.97,1387.57,3.92,192888.88,0.0,0.72,7.47,7.47,0.0,0.0,0.0,38.08,0.0,0.0,383.82,13.88,17.86,24.4,34.85,209.23,0.0,14.54,6.29,0.0,2.37,2.94,2.58,36.97,28.76,43062.34,0.01,5.6,5.94,96.51,3.78,0.0,0.0,0.0,8.9,41.0,4.1,7.08,4.75,0.0,0.02,6490.71,0.0,0.0,16.67,54.32,23177.81,7.21,28.3,71.7,43.86,,,,
관악산업(주),76340,2015-12-01,39504738.0,38808246.0,2212932.0,2936904.0,71.0,2435730.0,31168.056338028167,-1.594240084525722,1.4440328364995203,7.096517779129008,0.0317096870062157,-1493.2901429961448,관악산업(주),64201,  전문직별 공사업,1,8,1998/07/27,2015/05/18,,20.0,중소기업,UQ,42,건설업,1.44,-12.71,8.11,-1.59,3.17,0.0,7.1,-11.65,0.0,0.0,-4.01,0.0,0.0,7.59,2.78,3.69,6.64,5.64,7.49,5.9,7.83,90.85,120.58,17.54,6.49,7.04,9.34,92.41,97.22,1.68,-0.49,0.0,0.0,95.62,2.78,0.02,-0.51,2.05,12.68,93.09,-23.1,0.0,0.0,0.0,91.82,93.72,15.0,0.94,12.44,163303.6,603.0,-5318.56,1493.29,0.77,4542.65,47.98,0.0,92.24,47.98,52.02,98.24,1.76,1593.29,52.95,52.95,2721.46,2721.46,715.9,0.0,0.0,534954.13,0.0,0.0,1.79,1.79,0.0,0.0,0.0,46.22,0.0,0.0,31168.06,14.93,22.93,26.37,39.58,389.83,0.0,6.87,3.41,0.0,2.03,2.53,2.12,32.66,46.77,24268.67,0.02,4.36,4.43,273.68,1.33,0.0,0.0,0.0,7.66,47.64,3.79,7.11,3.99,0.0,0.02,6906.2,44.27,509.95,17.48,66.22,84489.86,8.68,31.11,68.89,42.53,,,,
관악산업(주),76340,2016-12-01,51339266.0,44688355.0,6453662.0,6245468.0,689.0,2435730.0,9366.708272859216,191.63399507983075,29.957237028125583,15.151699976340073,1.1265482290194029,-1734.7006852155207,관악산업(주),64201,  전문직별 공사업,1,8,1998/07/27,2015/05/18,,20.0,중소기업,UQ,42,건설업,29.96,-13.61,55.44,191.63,112.65,0.0,15.15,50.85,48.53,8.97,6.45,38.43,3.5,8.78,5.38,5.2,15.18,14.21,13.75,15.46,14.96,264.96,256.41,18.4,12.78,17.9,17.32,91.22,94.62,0.97,-0.37,0.0,0.0,93.73,2.13,0.03,-0.39,1.35,14.0,119.64,-12.02,0.0,0.0,100.0,92.82,94.55,20.0,1.09,7.8,24634.59,1282.0,2217.15,1734.7,0.59,1324.79,57.39,0.0,134.68,57.39,42.61,87.05,12.95,1834.7,48.95,48.95,443.0,443.0,176.59,0.0,0.0,694891.64,0.0,0.0,14.88,14.88,0.0,0.0,0.0,44.43,0.0,0.0,9366.71,17.35,20.17,17.68,33.87,61.72,0.0,8.0,3.42,0.0,2.64,3.33,2.87,49.27,32.67,53586.26,0.01,4.96,4.96,0.0,0.0,0.0,0.0,0.0,8.78,41.56,5.66,12.35,4.3,0.0,0.02,11178.71,65.76,705.92,21.77,124.07,103920.32,9.32,21.68,78.32,55.87,,,,
관악산업(주),76340,2017-12-01,53457421.0,48768424.0,4171744.0,4567214.0,739.0,2435730.0,5645.120433017592,-35.3584987872002,4.125799149524267,9.13004965163744,-0.2687154909768171,-1902.20976873463,관악산업(주),64201,  전문직별 공사업,1,8,1998/07/27,2015/05/18,,30.0,중견기업,UQ,42,건설업,4.13,-14.14,4.14,-35.36,-26.87,0.0,9.13,33.99,-22.09,4.71,4.1,27.97,-8.27,5.17,2.59,2.84,8.66,7.96,8.72,8.93,9.77,171.27,187.51,18.38,8.02,10.25,11.23,94.83,97.41,0.87,-0.23,0.0,0.0,96.56,1.49,0.01,-0.23,1.0,16.19,153.08,-6.45,0.0,0.0,0.0,93.32,95.01,12.0,0.6,6.4,33007.78,938.0,-898.23,1902.21,0.43,856.36,57.4,0.0,134.74,57.4,42.6,91.23,8.77,2002.21,46.7,46.52,681.89,681.89,164.83,0.0,0.0,1061998.52,0.0,0.0,9.61,9.23,0.0,0.39,0.72,48.98,0.0,0.0,5645.12,19.02,18.7,13.88,25.33,68.51,0.0,6.01,2.0,0.0,3.07,3.95,3.44,66.02,28.36,76587.81,0.0,5.35,5.35,0.0,0.0,0.0,0.0,0.0,8.72,41.84,7.2,19.2,4.51,0.0,0.02,9119.09,51.23,903.35,17.06,117.87,117559.49,5.67,25.52,74.48,50.08,,,,
관악산업(주),76340,2018-12-01,61145928.0,53211378.0,5061861.0,4735242.0,143.0,2435730.0,35397.62937062937,21.336807819463523,14.382487699883615,9.110308752236907,0.0367900431203792,-2084.617260533803,관악산업(주),64201,  전문직별 공사업,1,8,1998/07/27,2015/05/18,,30.0,중견기업,UQ,42,건설업,14.38,18.6,8.69,21.34,3.68,0.0,9.11,-2.72,14.21,5.06,22.05,-7.4,-7.68,6.12,3.24,3.03,9.6,8.83,8.26,9.93,9.29,207.82,194.41,28.3,7.5,11.76,11.0,93.88,96.76,0.96,-0.28,0.0,0.0,95.84,1.49,0.02,-0.29,1.66,24.57,134.8,-6.92,0.0,0.0,100.0,93.82,95.42,12.0,0.55,6.17,32109.88,972.0,2387.65,2084.62,0.42,1039.08,54.54,2.41,119.99,53.23,45.46,87.02,12.98,2184.62,52.24,51.87,441.41,430.78,144.71,2301.85,3.12,1055280.55,0.0,0.22,14.91,14.2,0.0,0.71,1.47,42.19,0.0,0.0,35397.63,20.85,20.47,16.16,29.01,45.72,0.0,5.93,2.32,0.0,2.73,3.63,3.07,64.22,24.78,81321.55,0.0,4.89,4.95,389.27,0.94,0.0,389.27,0.0,7.68,47.53,6.19,18.5,4.11,0.0,0.02,10941.19,58.51,836.48,17.89,119.25,230098.57,6.99,20.63,79.37,43.28,,,,
관악산업(주),76340,2019-12-01,71507357.0,57295825.0,2452292.0,4085620.0,0.0,2435730.0,,-51.55354917884944,16.94541131177205,7.675890295492826,-0.1371887645868997,-2252.3060848287782,관악산업(주),64201,  전문직별 공사업,1,8,1998/07/27,2015/05/18,,30.0,중견기업,UQ,42,건설업,16.95,-38.18,30.78,-51.55,-13.72,0.0,7.68,-1.06,20.47,-2.67,0.35,1.66,123.44,6.29,1.58,2.64,4.64,3.7,6.16,4.44,7.39,100.68,167.74,10.96,5.22,5.0,8.33,93.71,98.42,1.35,-0.4,0.0,0.0,97.11,3.22,0.03,-0.41,2.6,38.1,205.89,-5.65,0.0,0.0,100.0,93.7,95.24,12.0,0.51,7.15,31769.73,839.0,2052.51,2252.31,0.38,503.4,60.99,0.0,156.38,60.99,39.01,80.13,19.87,2352.31,48.68,47.31,347.59,347.59,130.09,0.0,0.0,1556946.91,0.0,0.0,24.8,21.9,0.0,2.9,5.35,43.45,0.0,0.0,999999999.0,22.52,24.87,17.99,34.08,76.1,0.0,15.12,6.99,0.0,2.33,3.15,2.8,63.54,13.98,97126.02,0.0,4.02,4.06,385.15,0.95,0.0,385.15,0.0,7.58,48.14,5.56,20.85,3.19,0.0,0.02,12827.93,70.48,850.36,17.94,226.15,730935.93,8.29,38.27,61.73,31.85,,,,
관악산업(주),76340,2020-12-01,83267500.0,62426291.0,6229032.0,5315039.0,0.0,2435730.0,,154.00857646642407,16.446060228460134,8.954345277339137,0.3009136924138809,-2462.9396936442054,관악산업(주),64201,  전문직별 공사업,1,8,1998/07/27,2015/05/18,,30.0,중견기업,UQ,42,건설업,12.76,-42.43,26.88,104.33,30.09,0.0,8.95,8.8,-33.25,37.91,-9.32,-21.11,-44.84,6.83,2.98,3.16,7.33,6.59,6.99,8.37,8.88,205.72,218.21,19.67,6.25,8.67,9.2,93.17,97.02,0.92,-0.33,0.0,0.0,96.16,2.27,0.03,-0.34,1.23,28.03,315.08,-3.48,0.0,0.0,100.0,94.03,95.46,19.99,0.78,9.16,34566.44,1091.0,5204.36,2463.24,0.39,1028.62,68.63,0.0,218.82,68.63,31.37,77.42,22.58,2562.94,40.51,40.01,317.73,317.73,240.41,0.0,0.0,433657.47,0.0,0.0,29.16,27.9,0.0,1.26,2.08,47.03,0.0,0.0,999999999.0,24.63,29.38,15.79,37.3,97.09,0.0,21.92,10.5,0.0,2.21,2.91,2.81,69.13,10.39,110412.87,0.0,3.4,3.4,0.0,0.0,0.0,0.0,0.0,11.48,31.79,6.33,37.68,2.61,0.0,0.03,11809.39,47.05,670.87,14.65,361.62,236187787.2,7.01,31.62,68.38,45.01,,,,
관악산업(주),76340,2021-12-01,90176462.0,68533899.0,7081462.0,6518635.0,0.0,2435730.0,,13.68479083106331,8.297309274326725,9.78371116105552,0.2264510194563012,-2713.6903105023953,관악산업(주),64201,  전문직별 공사업,1,8,1998/07/27,2015/05/18,,30.0,중견기업,UQ,42,건설업,6.02,540.03,-33.17,24.83,22.65,0.0,9.78,-4.64,-2.92,16.73,91.78,-18.31,-16.87,7.36,3.9,4.06,8.31,7.53,7.85,9.55,9.96,256.81,267.63,23.48,7.07,10.65,11.1,92.64,96.1,1.39,-0.4,0.0,0.0,94.8,2.35,0.02,-0.42,1.2,19.03,119.05,-3.69,0.0,0.0,0.0,94.38,95.75,19.99,0.71,7.47,32962.17,1339.0,-294.54,2713.99,0.0,1284.06,43.26,0.0,76.25,43.26,56.74,80.17,19.83,2813.69,70.77,70.39,223.03,223.03,108.04,0.0,0.0,9744.18,0.0,0.0,24.74,24.2,0.0,0.54,1.82,23.87,0.0,0.0,999999999.0,27.14,28.75,22.98,34.02,70.54,0.0,13.99,7.45,0.0,1.93,2.73,2.45,65.92,9.13,2781.9,0.13,3.48,3.48,0.0,0.0,0.0,0.0,0.0,17.74,20.57,4.35,13.29,2.54,0.0,0.05,13383.52,45.68,548.03,15.66,102.58,193823.67,8.33,27.08,72.92,48.71,,,,
관악산업(주),76340,2022-12-01,89606205.0,73485567.0,4890526.0,5603719.0,0.0,2435730.0,,-30.93903490550398,-0.6323789904287835,7.225136862561987,-0.1403539237892595,-2916.983286324839,관악산업(주),64201,  전문직별 공사업,1,8,1998/07/27,2015/05/18,,30.0,중견기업,UQ,42,건설업,-0.22,4.82,-8.7,-47.79,-14.04,0.0,7.23,16.08,-21.48,42.32,6.25,-18.44,-9.69,5.73,1.75,3.01,4.66,3.82,6.56,4.6,7.89,134.09,230.06,21.1,5.73,5.96,10.23,94.27,98.25,2.04,-0.38,0.0,0.01,96.29,2.54,0.02,-0.39,2.12,22.09,89.49,-4.96,0.0,0.0,100.0,94.91,96.26,19.99,0.66,8.69,38261.09,1151.0,-1602.23,2917.29,0.0,670.45,39.59,0.0,65.52,39.59,60.41,86.15,13.85,3016.98,70.13,69.24,310.51,310.51,58.61,0.0,0.0,0.0,0.0,0.0,16.08,14.8,0.0,1.28,4.11,26.84,0.0,0.0,999999999.0,29.17,18.98,26.84,29.44,-39.1,0.0,-5.42,-2.48,0.0,2.18,3.4,2.62,76.52,12.96,3274.97,0.11,5.27,5.27,0.0,0.0,0.0,0.0,0.0,10.48,34.82,3.73,8.71,3.8,0.0,0.03,14956.31,35.87,446.97,17.53,87.77,324784.13,8.02,31.14,68.86,37.47,,,,
대주이엔티(주),114920,2013-12-01,59183034.0,20740003.0,1370648.0,631151.0,1188699.0,1734750.0,1.1530656625436717,-73.58386856921936,-22.5426086408884,-30.777620534785854,-0.7580282989318604,-1095.5614930105203,대주이엔티(주),32401,  1차 금속 제조업,1,8,1989/05/29,2013/07/01,,20.0,중소기업,UQ,24,제조업,18.03,79.28,17.27,0.0,0.0,29.34,0.87,5.68,0.0,0.0,19.44,0.0,0.0,5.9,1.13,0.52,3.06,2.51,1.15,6.64,3.06,79.01,36.38,54.01,2.78,3.13,1.44,94.1,98.87,-0.06,0.73,0.53,0.02,98.94,1.79,0.06,0.73,0.87,20.7,73.46,2.61,5.45,6.55,0.0,70.08,70.32,0.0,0.0,0.0,34875.49,182.0,-110.18,1095.56,0.06,395.06,64.47,29.58,181.45,45.4,35.53,35.04,64.96,1195.56,101.39,93.51,103.98,73.22,12.22,137.68,773.54,162.69,235.91,84.63,185.36,176.93,0.0,8.42,119.75,2.46,36.83,105.11,1.15,10.96,29.21,15.96,40.2,-4.32,-7.61,-2.8,-1.37,1.54,2.21,2.77,5.86,69.75,3.56,13.01,28.05,3.42,4.77,12.09,30.18,25.62,22.91,0.0,7.32,49.85,6.26,16.74,1.79,0.16,0.02,5783.04,40.73,852.12,9.77,62.3,284.9,4.78,37.56,62.44,10.91,,,,
대주이엔티(주),114920,2014-12-01,63278633.0,22280542.0,3384711.0,1540539.0,1266241.0,1734750.0,2.673038544795185,146.94239512989475,6.920224806318642,7.427862956432563,1.4408406229254171,-1184.3661622712207,대주이엔티(주),32401,  1차 금속 제조업,1,8,1989/05/29,2013/07/01,,20.0,중소기업,UQ,24,제조업,6.92,28.11,7.64,146.94,144.08,-7.31,7.43,18.14,44.13,-7.75,5.62,28.05,-5.16,6.21,2.37,1.08,5.75,5.53,2.52,15.74,7.16,195.11,88.8,32.94,4.36,6.6,3.0,93.79,97.63,-0.77,0.79,0.52,0.02,98.42,1.34,0.01,0.79,1.59,27.67,74.71,2.84,6.21,6.0,0.0,72.15,72.38,0.0,0.0,0.0,41200.24,444.0,2753.81,1184.37,0.15,975.56,64.9,25.47,184.92,48.37,35.1,35.21,64.79,1284.37,99.68,85.41,110.18,82.12,5.43,172.03,275.69,155.7,341.02,110.49,184.01,167.3,90.2,16.71,98.12,6.0,32.24,91.56,2.67,11.84,27.71,15.12,37.71,11.19,22.48,7.25,3.21,3.0,2.33,2.79,6.65,82.4,3.6,13.54,26.95,3.61,4.97,13.15,27.76,24.1,28.93,0.0,8.53,42.81,6.61,13.5,1.87,0.12,0.02,7689.5,58.7,1091.18,12.15,65.65,179.57,5.38,24.72,75.28,20.03,,,,
대주이엔티(주),114920,2015-12-01,91398088.0,21752699.0,1055415.0,-527843.0,1328740.0,1734750.0,0.7942976052500865,-68.81816497774847,44.43751969167855,-2.36907612032059,-1.3426352724598338,-1153.9385502233752,대주이엔티(주),32401,  1차 금속 제조업,1,8,1989/05/29,2013/07/01,,20.0,중소기업,UQ,24,제조업,44.44,164.54,21.39,-68.82,0.0,-18.73,-2.37,-16.99,-24.16,6.11,87.06,-21.77,15.83,9.56,0.89,-0.44,1.57,1.36,-0.68,4.79,-2.4,60.84,-30.43,0.0,0.83,1.55,-0.78,90.44,99.11,-1.2,0.99,0.92,0.01,100.3,1.93,0.02,0.97,2.33,22.48,62.43,2.11,2.64,3.75,0.0,71.48,71.7,0.0,0.0,0.0,34199.1,-152.0,-349.23,1153.94,0.15,304.2,54.55,17.05,120.0,45.25,45.45,23.8,76.2,1253.94,190.98,95.69,103.9,86.18,16.48,242.47,454.31,219.32,420.91,110.55,320.17,220.58,65.47,99.59,1157.72,2.05,55.15,231.71,0.79,11.54,38.31,26.87,69.23,5.99,8.28,4.56,3.52,0.9,1.53,1.74,5.39,68.4,2.14,11.32,32.23,2.61,3.3,12.52,29.16,23.33,27.01,0.0,6.15,59.38,3.72,5.47,1.35,0.14,0.02,6188.12,44.52,853.62,6.77,19.71,200.37,5.22,37.75,62.25,-8.53,,,,
대주이엔티(주),114920,2016-12-01,103982950.0,22858386.0,1783076.0,1105687.0,1618009.0,1734750.0,1.1020185919855825,68.94548589891181,13.769283663789556,5.082987632936953,3.09472703057538,-1217.6760916558583,대주이엔티(주),32401,  1차 금속 제조업,1,8,1989/05/29,2013/07/01,,20.0,중소기업,UQ,24,제조업,13.77,-5.92,27.68,68.95,0.0,-7.63,5.08,-0.14,20.66,0.0,-2.92,-0.14,-0.59,6.87,1.5,0.93,2.01,1.83,1.13,7.99,4.96,102.79,63.74,27.06,2.6,2.03,1.26,93.13,98.5,-0.32,1.21,0.65,0.01,98.84,1.95,0.1,1.2,1.77,14.78,90.74,1.9,2.69,2.93,0.0,72.85,73.07,0.0,0.0,0.0,34149.82,319.0,1992.42,1217.68,0.07,513.93,61.21,12.34,157.83,53.66,38.79,21.98,78.02,1317.68,176.44,93.49,104.62,91.71,2.77,331.19,279.44,238.28,732.25,138.99,354.9,266.17,71.88,88.73,721.78,2.7,57.9,263.37,1.1,12.18,47.9,34.55,79.25,3.51,4.73,2.74,2.41,1.24,1.21,1.35,5.31,68.3,1.57,11.67,31.29,2.09,2.44,14.49,25.19,28.05,29.98,0.0,5.08,71.81,2.89,3.88,1.07,0.13,0.02,7466.57,53.72,852.39,7.18,25.28,428.52,6.3,31.1,68.9,14.81,,,,
